imagefile,id,category,feature,avg-x-r,avg-y-r,xmod,ymod,x,y
LLD JPG all/L (54)_Page_09_Image_0001.jpg,1,text-emphasis,underline,1175,2375,0.666666667,0.666666667,783,1583
LLD JPG all/L (54)_Page_10_Image_0001.jpg,1,graphic,footer,1275,3020,0.666666667,0.666666667,850,2013
LLD JPG all/L (54)_Page_11_Image_0001.jpg,4,graphic,footer,1327,3016,0.666666667,0.666666667,885,2011
LLD JPG all/L (54)_Page_11_Image_0001.jpg,3,text-emphasis,underline,1114,1725,0.666666667,0.666666667,743,1150
LLD JPG all/L (54)_Page_11_Image_0001.jpg,1,graphic,list,641,1291,0.666666667,0.666666667,427,861
LLD JPG all/L (54)_Page_11_Image_0001.jpg,2,text-emphasis,underline,1203,834,0.666666667,0.666666667,802,556
LLD JPG all/L (54)_Page_12_Image_0001.jpg,2,graphic,footer,1269,2986,0.666666667,0.666666667,846,1991
LLD JPG all/L (54)_Page_12_Image_0001.jpg,4,text-emphasis,italic,2138,2146,0.666666667,0.666666667,1425,1431
LLD JPG all/L (54)_Page_12_Image_0001.jpg,3,text-emphasis,underline,866,385,0.666666667,0.666666667,577,257
LLD JPG all/L (54)_Page_12_Image_0001.jpg,1,graphic,list,532,365,0.666666667,0.666666667,355,243
LLD JPG all/L (54)_Page_13_Image_0001.jpg,7,graphic,footer,1303,3020,0.666666667,0.666666667,869,2013
LLD JPG all/L (54)_Page_13_Image_0001.jpg,6,text-emphasis,underline,652,2039,0.666666667,0.666666667,435,1359
LLD JPG all/L (54)_Page_13_Image_0001.jpg,5,text-emphasis,align/justify,658,1933,0.666666667,0.666666667,439,1289
LLD JPG all/L (54)_Page_13_Image_0001.jpg,4,text-emphasis,b/c,525,1925,0.666666667,0.666666667,350,1283
LLD JPG all/L (54)_Page_13_Image_0001.jpg,3,text-emphasis,underline,776,1285,0.666666667,0.666666667,517,857
LLD JPG all/L (54)_Page_13_Image_0001.jpg,1,graphic,list,507,811,0.666666667,0.666666667,338,541
LLD JPG all/L (54)_Page_13_Image_0001.jpg,2,text-emphasis,underline,774,385,0.666666667,0.666666667,516,257
LLD JPG all/L (54)_Page_14_Image_0001.jpg,6,graphic,footer,1285,3034,0.666666667,0.666666667,857,2023
LLD JPG all/L (54)_Page_14_Image_0001.jpg,5,graphic,list,642,2650,0.666666667,0.666666667,428,1767
LLD JPG all/L (54)_Page_14_Image_0001.jpg,2,text-emphasis,b/c,758,2041,0.666666667,0.666666667,505,1361
LLD JPG all/L (54)_Page_14_Image_0001.jpg,4,text-emphasis,align/justify,841,2039,0.666666667,0.666666667,561,1359
LLD JPG all/L (54)_Page_14_Image_0001.jpg,3,text-emphasis,align/justify,1002,837,0.666666667,0.666666667,668,558
LLD JPG all/L (54)_Page_14_Image_0001.jpg,1,text-emphasis,b/c,935,823,0.666666667,0.666666667,623,549
LLD JPG all/L (54)_Page_15_Image_0001.jpg,1,graphic,footer,1299,3036,0.666666667,0.666666667,866,2024
LLD JPG all/L (54)_Page_15_Image_0001.jpg,3,text-emphasis,underline,1421,2717,0.666666667,0.666666667,947,1811
LLD JPG all/L (54)_Page_15_Image_0001.jpg,2,graphic,list,633,1157,0.666666667,0.666666667,422,771
LLD JPG all/L (54)_Page_16_Image_0001.jpg,7,graphic,footer,1275,2996,0.666666667,0.666666667,850,1997
LLD JPG all/L (54)_Page_16_Image_0001.jpg,11,graphic,list,642,1829,0.666666667,0.666666667,428,1219
LLD JPG all/L (54)_Page_16_Image_0001.jpg,10,text-emphasis,underline,939,1812,0.666666667,0.666666667,626,1208
LLD JPG all/L (54)_Page_16_Image_0001.jpg,9,text-emphasis,underline,768,1705,0.666666667,0.666666667,512,1137
LLD JPG all/L (54)_Page_16_Image_0001.jpg,6,graphic,list,517,1568,0.666666667,0.666666667,345,1045
LLD JPG all/L (54)_Page_16_Image_0001.jpg,8,text-emphasis,underline,845,1387,0.666666667,0.666666667,563,925
LLD JPG all/L (54)_Page_16_Image_0001.jpg,4,text-emphasis,align/justify,904,1265,0.666666667,0.666666667,603,843
LLD JPG all/L (54)_Page_16_Image_0001.jpg,3,text-emphasis,b/c,784,1259,0.666666667,0.666666667,523,839
LLD JPG all/L (54)_Page_16_Image_0001.jpg,5,graphic,list,505,713,0.666666667,0.666666667,337,475
LLD JPG all/L (54)_Page_16_Image_0001.jpg,2,text-emphasis,align/justify,729,385,0.666666667,0.666666667,486,257
LLD JPG all/L (54)_Page_16_Image_0001.jpg,1,text-emphasis,b/c,637,381,0.666666667,0.666666667,425,254
LLD JPG all/L (54)_Page_17_Image_0001.jpg,5,graphic,footer,1287,3010,0.666666667,0.666666667,858,2007
LLD JPG all/L (54)_Page_17_Image_0001.jpg,4,text-emphasis,align/justify,1049,2379,0.666666667,0.666666667,699,1586
LLD JPG all/L (54)_Page_17_Image_0001.jpg,3,text-emphasis,b/c,932,2373,0.666666667,0.666666667,621,1582
LLD JPG all/L (54)_Page_17_Image_0001.jpg,8,text-emphasis,underline,1644,1918,0.666666667,0.666666667,1096,1279
LLD JPG all/L (54)_Page_17_Image_0001.jpg,6,text-emphasis,underline,846,1398,0.666666667,0.666666667,564,932
LLD JPG all/L (54)_Page_17_Image_0001.jpg,2,graphic,list,511,1382,0.666666667,0.666666667,341,921
LLD JPG all/L (54)_Page_17_Image_0001.jpg,1,graphic,list,662,755,0.666666667,0.666666667,441,503
LLD JPG all/L (54)_Page_17_Image_0001.jpg,7,text-emphasis,underline,911,731,0.666666667,0.666666667,607,487
LLD JPG all/L (54)_Page_18_Image_0001.jpg,2,graphic,footer,1271,2967,0.666666667,0.666666667,847,1978
LLD JPG all/L (54)_Page_18_Image_0001.jpg,1,text-emphasis,b/c,609,1043,0.666666667,0.666666667,406,695
LLD JPG all/L (54)_Page_19_Image_0001.jpg,5,graphic,footer,1269,3024,0.666666667,0.666666667,846,2016
LLD JPG all/L (54)_Page_19_Image_0001.jpg,3,text-emphasis,underline,817,2157,0.666666667,0.666666667,545,1438
LLD JPG all/L (54)_Page_19_Image_0001.jpg,4,graphic,list,513,1568,0.666666667,0.666666667,342,1045
LLD JPG all/L (54)_Page_19_Image_0001.jpg,2,text-emphasis,underline,849,943,0.666666667,0.666666667,566,629
LLD JPG all/L (54)_Page_19_Image_0001.jpg,1,text-emphasis,b/c,774,829,0.666666667,0.666666667,516,553
LLD JPG all/L (54)_Page_20_Image_0001.jpg,6,graphic,footer,1297,3010,0.666666667,0.666666667,865,2007
LLD JPG all/L (54)_Page_20_Image_0001.jpg,7,text-emphasis,underline,869,2805,0.666666667,0.666666667,579,1870
LLD JPG all/L (54)_Page_20_Image_0001.jpg,8,graphic,list,497,2784,0.666666667,0.666666667,331,1856
LLD JPG all/L (54)_Page_20_Image_0001.jpg,4,text-emphasis,spacing,826,1262,0.666666667,0.666666667,551,841
LLD JPG all/L (54)_Page_20_Image_0001.jpg,2,text-emphasis,underline,601,1084,0.666666667,0.666666667,401,723
LLD JPG all/L (54)_Page_20_Image_0001.jpg,5,text-emphasis,align/justify,832,1033,0.666666667,0.666666667,555,689
LLD JPG all/L (54)_Page_20_Image_0001.jpg,3,text-emphasis,spacing,828,903,0.666666667,0.666666667,552,602
LLD JPG all/L (54)_Page_20_Image_0001.jpg,1,text-emphasis,underline,631,714,0.666666667,0.666666667,421,476
LLD JPG all/L (54)_Page_21_Image_0001.jpg,1,graphic,footer,1277,2989,0.666666667,0.666666667,851,1993
LLD JPG all/L (54)_Page_21_Image_0001.jpg,3,text-emphasis,align/justify,1126,1827,0.666666667,0.666666667,751,1218
LLD JPG all/L (54)_Page_21_Image_0001.jpg,2,text-emphasis,b/c,1027,1820,0.666666667,0.666666667,685,1213
LLD JPG all/L (54)_Page_22_Image_0001.jpg,3,graphic,footer,1273,3012,0.666666667,0.666666667,849,2008
LLD JPG all/L (54)_Page_22_Image_0001.jpg,8,text-emphasis,underline,743,2598,0.666666667,0.666666667,495,1732
LLD JPG all/L (54)_Page_22_Image_0001.jpg,7,text-emphasis,underline,1045,2163,0.666666667,0.666666667,697,1442
LLD JPG all/L (54)_Page_22_Image_0001.jpg,4,graphic,list,495,2023,0.666666667,0.666666667,330,1349
LLD JPG all/L (54)_Page_22_Image_0001.jpg,6,text-emphasis,underline,889,1605,0.666666667,0.666666667,593,1070
LLD JPG all/L (54)_Page_22_Image_0001.jpg,5,text-emphasis,underline,731,1390,0.666666667,0.666666667,487,927
LLD JPG all/L (54)_Page_22_Image_0001.jpg,2,text-emphasis,align/justify,901,1272,0.666666667,0.666666667,601,848
LLD JPG all/L (54)_Page_22_Image_0001.jpg,1,text-emphasis,b/c,792,1262,0.666666667,0.666666667,528,841
LLD JPG all/L (54)_Page_23_Image_0001.jpg,2,graphic,footer,1283,3030,0.666666667,0.666666667,855,2020
LLD JPG all/L (54)_Page_23_Image_0001.jpg,8,text-emphasis,underline,787,2372,0.666666667,0.666666667,525,1581
LLD JPG all/L (54)_Page_23_Image_0001.jpg,7,text-emphasis,underline,869,1829,0.666666667,0.666666667,579,1219
LLD JPG all/L (54)_Page_23_Image_0001.jpg,1,graphic,list,501,1496,0.666666667,0.666666667,334,997
LLD JPG all/L (54)_Page_23_Image_0001.jpg,6,text-emphasis,underline,828,1486,0.666666667,0.666666667,552,991
LLD JPG all/L (54)_Page_23_Image_0001.jpg,5,text-emphasis,underline,798,1268,0.666666667,0.666666667,532,845
LLD JPG all/L (54)_Page_23_Image_0001.jpg,4,text-emphasis,underline,791,1065,0.666666667,0.666666667,527,710
LLD JPG all/L (54)_Page_23_Image_0001.jpg,3,text-emphasis,underline,865,613,0.666666667,0.666666667,577,409
LLD JPG all/L (54)_Page_24_Image_0001.jpg,2,graphic,footer,1301,2996,0.666666667,0.666666667,867,1997
LLD JPG all/L (54)_Page_24_Image_0001.jpg,6,text-emphasis,underline,887,2385,0.666666667,0.666666667,591,1590
LLD JPG all/L (54)_Page_24_Image_0001.jpg,5,text-emphasis,underline,765,1829,0.666666667,0.666666667,510,1219
LLD JPG all/L (54)_Page_24_Image_0001.jpg,1,graphic,list,509,1512,0.666666667,0.666666667,339,1008
LLD JPG all/L (54)_Page_24_Image_0001.jpg,4,text-emphasis,underline,869,842,0.666666667,0.666666667,579,561
LLD JPG all/L (54)_Page_24_Image_0001.jpg,3,text-emphasis,underline,739,613,0.666666667,0.666666667,493,409
LLD JPG all/L (54)_Page_25_Image_0001.jpg,4,graphic,footer,1283,3014,0.666666667,0.666666667,855,2009
LLD JPG all/L (54)_Page_25_Image_0001.jpg,3,text-emphasis,align/justify,1266,625,0.666666667,0.666666667,844,417
LLD JPG all/L (54)_Page_25_Image_0001.jpg,2,text-emphasis,underline,731,400,0.666666667,0.666666667,487,267
LLD JPG all/L (54)_Page_25_Image_0001.jpg,1,graphic,list,503,382,0.666666667,0.666666667,335,255
LLD JPG all/L (54)_Page_26_Image_0001.jpg,12,graphic,footer,1293,2996,0.666666667,0.666666667,862,1997
LLD JPG all/L (54)_Page_26_Image_0001.jpg,5,text-emphasis,spacing,1645,1519,0.666666667,0.666666667,1097,1013
LLD JPG all/L (54)_Page_26_Image_0001.jpg,14,text-emphasis,align/justify,1733,1489,0.666666667,0.666666667,1155,993
LLD JPG all/L (54)_Page_26_Image_0001.jpg,3,graphic,delimiter,589,1438,0.666666667,0.666666667,393,959
LLD JPG all/L (54)_Page_26_Image_0001.jpg,4,graphic,delimiter,1670,1426,0.666666667,0.666666667,1113,951
LLD JPG all/L (54)_Page_26_Image_0001.jpg,10,graphic,handwriting,1660,1397,0.666666667,0.666666667,1107,931
LLD JPG all/L (54)_Page_26_Image_0001.jpg,9,graphic,handwriting,656,1377,0.666666667,0.666666667,437,918
LLD JPG all/L (54)_Page_26_Image_0001.jpg,2,text-emphasis,caps,1114,1161,0.666666667,0.666666667,743,774
LLD JPG all/L (54)_Page_26_Image_0001.jpg,6,graphic,delimiter,599,937,0.666666667,0.666666667,399,625
LLD JPG all/L (54)_Page_26_Image_0001.jpg,7,graphic,delimiter,1646,933,0.666666667,0.666666667,1097,622
LLD JPG all/L (54)_Page_26_Image_0001.jpg,13,text-emphasis,align/justify,1698,707,0.666666667,0.666666667,1132,471
LLD JPG all/L (54)_Page_26_Image_0001.jpg,8,graphic,handwriting,607,676,0.666666667,0.666666667,405,451
LLD JPG all/L (54)_Page_26_Image_0001.jpg,11,graphic,handwriting,1664,633,0.666666667,0.666666667,1109,422
LLD JPG all/L (54)_Page_26_Image_0001.jpg,1,text-emphasis,caps,621,479,0.666666667,0.666666667,414,319
LLD JPG all/L (54)_Page_27_Image_0001.jpg,6,graphic,footer,1277,2813,0.666666667,0.666666667,851,1875
LLD JPG all/L (54)_Page_27_Image_0001.jpg,8,text-emphasis,spacing,1487,1342,0.666666667,0.666666667,991,895
LLD JPG all/L (54)_Page_27_Image_0001.jpg,14,text-emphasis,align/justify,1652,1307,0.666666667,0.666666667,1101,871
LLD JPG all/L (54)_Page_27_Image_0001.jpg,7,graphic,delimiter,1617,1301,0.666666667,0.666666667,1078,867
LLD JPG all/L (54)_Page_27_Image_0001.jpg,4,graphic,delimiter,782,1295,0.666666667,0.666666667,521,863
LLD JPG all/L (54)_Page_27_Image_0001.jpg,9,graphic,handwriting,1642,1249,0.666666667,0.666666667,1095,833
LLD JPG all/L (54)_Page_27_Image_0001.jpg,3,text-emphasis,spacing,791,1104,0.666666667,0.666666667,527,736
LLD JPG all/L (54)_Page_27_Image_0001.jpg,2,text-emphasis,caps,803,1102,0.666666667,0.666666667,535,735
LLD JPG all/L (54)_Page_27_Image_0001.jpg,10,graphic,delimiter,1658,858,0.666666667,0.666666667,1105,572
LLD JPG all/L (54)_Page_27_Image_0001.jpg,5,graphic,delimiter,668,738,0.666666667,0.666666667,445,492
LLD JPG all/L (54)_Page_27_Image_0001.jpg,11,graphic,delimiter,1678,727,0.666666667,0.666666667,1119,485
LLD JPG all/L (54)_Page_27_Image_0001.jpg,13,text-emphasis,align/justify,1721,689,0.666666667,0.666666667,1147,459
LLD JPG all/L (54)_Page_27_Image_0001.jpg,12,graphic,seal,1744,674,0.666666667,0.666666667,1163,449
LLD JPG all/L (54)_Page_27_Image_0001.jpg,15,graphic,seal,593,660,0.666666667,0.666666667,395,440
LLD JPG all/L (54)_Page_27_Image_0001.jpg,1,text-emphasis,caps,707,491,0.666666667,0.666666667,471,327
LLD JPG all/L (55)_Page_1_Image_0001.jpg,3,text-emphasis,bold,2178,3093,0.666666667,0.666666667,1452,2062
LLD JPG all/L (55)_Page_1_Image_0001.jpg,2,graphic,footer,2184,3089,0.666666667,0.666666667,1456,2059
LLD JPG all/L (55)_Page_1_Image_0001.jpg,4,graphic,list,446,2498,0.666666667,0.666666667,297,1665
LLD JPG all/L (55)_Page_1_Image_0001.jpg,9,text-emphasis,caps,737,1630,0.666666667,0.666666667,491,1087
LLD JPG all/L (55)_Page_1_Image_0001.jpg,10,text-emphasis,caps,1822,1626,0.666666667,0.666666667,1215,1084
LLD JPG all/L (55)_Page_1_Image_0001.jpg,5,graphic,list,300,1605,0.666666667,0.666666667,200,1070
LLD JPG all/L (55)_Page_1_Image_0001.jpg,8,text-emphasis,caps,1193,1210,0.666666667,0.666666667,795,807
LLD JPG all/L (55)_Page_1_Image_0001.jpg,7,text-emphasis,caps,1033,1177,0.666666667,0.666666667,689,785
LLD JPG all/L (55)_Page_1_Image_0001.jpg,6,text-emphasis,caps,428,1169,0.666666667,0.666666667,285,779
LLD JPG all/L (55)_Page_1_Image_0001.jpg,11,text-emphasis,b/u/c/centered,1319,1072,0.666666667,0.666666667,879,715
LLD JPG all/L (55)_Page_1_Image_0001.jpg,1,graphic,caption,1335,599,0.666666667,0.666666667,890,399
LLD JPG all/L (55)_Page_2_Image_0001.jpg,3,text-emphasis,bold,2195,3098,0.666666667,0.666666667,1463,2065
LLD JPG all/L (55)_Page_2_Image_0001.jpg,2,graphic,footer,2177,3092,0.666666667,0.666666667,1451,2061
LLD JPG all/L (55)_Page_2_Image_0001.jpg,1,graphic,list,448,1611,0.666666667,0.666666667,299,1074
LLD JPG all/L (55)_Page_2_Image_0001.jpg,6,text-emphasis,b/c,698,1294,0.666666667,0.666666667,465,863
LLD JPG all/L (55)_Page_2_Image_0001.jpg,7,text-emphasis,align/justify,1467,1159,0.666666667,0.666666667,978,773
LLD JPG all/L (55)_Page_2_Image_0001.jpg,5,text-emphasis,b/c,741,1124,0.666666667,0.666666667,494,749
LLD JPG all/L (55)_Page_2_Image_0001.jpg,4,text-emphasis,caps,1331,903,0.666666667,0.666666667,887,602
LLD JPG all/L (55)_Page_3_Image_0001.jpg,4,text-emphasis,bold,2195,3094,0.666666667,0.666666667,1463,2063
LLD JPG all/L (55)_Page_3_Image_0001.jpg,3,text-emphasis,align/justify,2199,3086,0.666666667,0.666666667,1466,2057
LLD JPG all/L (55)_Page_3_Image_0001.jpg,5,text-emphasis,caps,820,2844,0.666666667,0.666666667,547,1896
LLD JPG all/L (55)_Page_3_Image_0001.jpg,6,text-emphasis,caps,1469,2836,0.666666667,0.666666667,979,1891
LLD JPG all/L (55)_Page_3_Image_0001.jpg,2,graphic,list,306,2138,0.666666667,0.666666667,204,1425
LLD JPG all/L (55)_Page_3_Image_0001.jpg,1,graphic,list,436,1049,0.666666667,0.666666667,291,699
LLD JPG all/L (55)_Page_4_Image_0001.jpg,4,text-emphasis,bold,2169,3088,0.666666667,0.666666667,1446,2059
LLD JPG all/L (55)_Page_4_Image_0001.jpg,3,graphic,footer,2191,3086,0.666666667,0.666666667,1461,2057
LLD JPG all/L (55)_Page_4_Image_0001.jpg,6,text-emphasis,bold,814,2165,0.666666667,0.666666667,543,1443
LLD JPG all/L (55)_Page_4_Image_0001.jpg,5,text-emphasis,b/c,359,2157,0.666666667,0.666666667,239,1438
LLD JPG all/L (55)_Page_4_Image_0001.jpg,10,text-emphasis,caps,771,1530,0.666666667,0.666666667,514,1020
LLD JPG all/L (55)_Page_4_Image_0001.jpg,11,graphic,delimiter,729,1493,0.666666667,0.666666667,486,995
LLD JPG all/L (55)_Page_4_Image_0001.jpg,9,graphic,handwriting,759,1431,0.666666667,0.666666667,506,954
LLD JPG all/L (55)_Page_4_Image_0001.jpg,2,graphic,seal,1398,1398,0.666666667,0.666666667,932,932
LLD JPG all/L (55)_Page_4_Image_0001.jpg,7,graphic,list,309,830,0.666666667,0.666666667,206,553
LLD JPG all/L (55)_Page_4_Image_0001.jpg,8,text-emphasis,b/c,814,377,0.666666667,0.666666667,543,251
LLD JPG all/L (55)_Page_4_Image_0001.jpg,1,text-emphasis,b/u/c/centered,1274,248,0.666666667,0.666666667,849,165
LLD JPG all/L (55)_Page_5_Image_0001.jpg,5,text-emphasis,b/c,357,2153,0.666666667,0.666666667,238,1435
LLD JPG all/L (55)_Page_5_Image_0001.jpg,6,text-emphasis,bold,826,2141,0.666666667,0.666666667,551,1427
LLD JPG all/L (55)_Page_5_Image_0001.jpg,8,graphic,handwriting,1813,1467,0.666666667,0.666666667,1209,978
LLD JPG all/L (55)_Page_5_Image_0001.jpg,10,graphic,delimiter,1747,1467,0.666666667,0.666666667,1165,978
LLD JPG all/L (55)_Page_5_Image_0001.jpg,9,text-emphasis,align/justify,1837,1407,0.666666667,0.666666667,1225,938
LLD JPG all/L (55)_Page_5_Image_0001.jpg,4,graphic,seal,2237,1380,0.666666667,0.666666667,1491,920
LLD JPG all/L (55)_Page_5_Image_0001.jpg,11,graphic,delimiter,1669,1342,0.666666667,0.666666667,1113,895
LLD JPG all/L (55)_Page_5_Image_0001.jpg,7,graphic,handwriting,1644,1295,0.666666667,0.666666667,1096,863
LLD JPG all/L (55)_Page_5_Image_0001.jpg,3,graphic,handwriting,625,1058,0.666666667,0.666666667,417,705
LLD JPG all/L (55)_Page_5_Image_0001.jpg,2,text-emphasis,b/u/c/centered,1303,956,0.666666667,0.666666667,869,637
LLD JPG all/L (55)_Page_5_Image_0001.jpg,1,graphic,caption,1320,483,0.666666667,0.666666667,880,322
LLD JPG all/L (55)_Page_6_Image_0001.jpg,4,graphic,footer,380,3183,0.666666667,0.666666667,253,2122
LLD JPG all/L (55)_Page_6_Image_0001.jpg,3,text-emphasis,b/centered,1368,2590,0.666666667,0.666666667,912,1727
LLD JPG all/L (55)_Page_6_Image_0001.jpg,2,text-emphasis,b/c/centered,923,2590,0.666666667,0.666666667,615,1727
LLD JPG all/L (55)_Page_6_Image_0001.jpg,6,graphic,delimiter,1796,2119,0.666666667,0.666666667,1197,1413
LLD JPG all/L (55)_Page_6_Image_0001.jpg,9,graphic,handwriting,1723,2038,0.666666667,0.666666667,1149,1359
LLD JPG all/L (55)_Page_6_Image_0001.jpg,10,text-emphasis,align/justify,1847,1989,0.666666667,0.666666667,1231,1326
LLD JPG all/L (55)_Page_6_Image_0001.jpg,5,graphic,seal,2231,1938,0.666666667,0.666666667,1487,1292
LLD JPG all/L (55)_Page_6_Image_0001.jpg,7,graphic,delimiter,1592,1916,0.666666667,0.666666667,1061,1277
LLD JPG all/L (55)_Page_6_Image_0001.jpg,8,graphic,handwriting,1722,1827,0.666666667,0.666666667,1148,1218
LLD JPG all/L (55)_Page_6_Image_0001.jpg,12,text-emphasis,caps,439,1439,0.666666667,0.666666667,293,959
LLD JPG all/L (55)_Page_6_Image_0001.jpg,11,text-emphasis,caps,2040,1387,0.666666667,0.666666667,1360,925
LLD JPG all/L (55)_Page_6_Image_0001.jpg,1,text-emphasis,b/u/c/centered,1297,916,0.666666667,0.666666667,865,611
LLD JPG all/L (55)_Page_6_Image_0001.jpg,13,graphic,caption,1374,447,0.666666667,0.666666667,916,298
LLD JPG all/L (56)_Page_01_Image_0001.jpg,10,graphic,list,307,1434,1.004728132,1.005025126,308,1441
LLD JPG all/L (56)_Page_01_Image_0001.jpg,3,text-emphasis,b/u/c/centered,857,1364,1.004728132,1.005025126,861,1371
LLD JPG all/L (56)_Page_01_Image_0001.jpg,9,text-emphasis,caps,1151,1215,1.004728132,1.005025126,1156,1221
LLD JPG all/L (56)_Page_01_Image_0001.jpg,8,text-emphasis,caps,841,1027,1.004728132,1.005025126,845,1032
LLD JPG all/L (56)_Page_01_Image_0001.jpg,6,text-emphasis,caps,358,985,1.004728132,1.005025126,360,990
LLD JPG all/L (56)_Page_01_Image_0001.jpg,7,text-emphasis,caps,932,982,1.004728132,1.005025126,936,987
LLD JPG all/L (56)_Page_01_Image_0001.jpg,4,text-emphasis,caps,577,909,1.004728132,1.005025126,580,914
LLD JPG all/L (56)_Page_01_Image_0001.jpg,5,text-emphasis,caps,1093,908,1.004728132,1.005025126,1098,913
LLD JPG all/L (56)_Page_01_Image_0001.jpg,2,text-emphasis,b/u/c/centered,845,830,1.004728132,1.005025126,849,834
LLD JPG all/L (56)_Page_01_Image_0001.jpg,1,graphic,caption,841,471,1.004728132,1.005025126,845,473
LLD JPG all/L (56)_Page_02_Image_0001.jpg,2,graphic,footer,850,2036,1.004728132,1.005025126,854,2046
LLD JPG all/L (56)_Page_02_Image_0001.jpg,1,graphic,list,298,1159,1.004728132,1.005025126,299,1165
LLD JPG all/L (56)_Page_03_Image_0001.jpg,3,graphic,footer,854,2048,1.004728132,1.005025126,858,2058
LLD JPG all/L (56)_Page_03_Image_0001.jpg,2,text-emphasis,b/u/c/centered,847,1363,1.004728132,1.005025126,851,1370
LLD JPG all/L (56)_Page_03_Image_0001.jpg,1,graphic,footer,307,1010,1.004728132,1.005025126,308,1015
LLD JPG all/L (56)_Page_04_Image_0001.jpg,6,graphic,footer,836,2041,1.004728132,1.005025126,840,2051
LLD JPG all/L (56)_Page_04_Image_0001.jpg,5,text-emphasis,align/justify,843,1054,1.004728132,1.005025126,847,1059
LLD JPG all/L (56)_Page_04_Image_0001.jpg,4,text-emphasis,spacing,842,1054,1.004728132,1.005025126,846,1059
LLD JPG all/L (56)_Page_04_Image_0001.jpg,10,text-emphasis,b/u,838,1027,1.004728132,1.005025126,842,1032
